2010-09-20 18:40:24 Notice: Notice (8): Undefined variable: eventGroups in [/home/chase/public_html/eventgrouper/app/views/events/index.ctp, line 10]
2010-09-20 18:41:22 Notice: Notice (8): Undefined variable: eventGroups in [/home/chase/public_html/eventgrouper/app/views/events/index.ctp, line 10]
2010-09-20 18:41:25 Notice: Notice (1024): Please change the value of 'Security.salt' in app/config/core.php to a salt value specific to your application in [/home/chase/public_html/eventgrouper/cake/libs/debugger.php, line 684]
2010-09-20 18:41:25 Notice: Notice (1024): Please change the value of 'Security.cipherSeed' in app/config/core.php to a numeric (digits only) seed value specific to your application in [/home/chase/public_html/eventgrouper/cake/libs/debugger.php, line 688]
2010-09-20 18:47:05 Notice: Notice (8): Undefined variable: eventGroup in [/home/chase/public_html/eventgrouper/app/views/event_groups/view.ctp, line 58]
2010-09-20 18:48:56 Notice: Notice (8): Undefined variable: eventGroups in [/home/chase/public_html/eventgrouper/app/views/events/index.ctp, line 10]
2010-09-20 18:50:40 Notice: Notice (8): Undefined index: id in [/home/chase/public_html/eventgrouper/app/views/events/view.ctp, line 56]
2010-09-20 18:52:20 Notice: Notice (8): Undefined index: id in [/home/chase/public_html/eventgrouper/app/views/events/view.ctp, line 57]
2010-09-20 18:53:20 Notice: Notice (8): Undefined index: event_group_id in [/home/chase/public_html/eventgrouper/app/views/users/view.ctp, line 112]
2010-09-20 18:55:10 Notice: Notice (8): Undefined variable: currentEventGroup in [/home/chase/public_html/eventgrouper/app/views/event_groups/view.ctp, line 1]
2010-09-20 21:52:15 Notice: Notice (8): Undefined variable: eventGroups in [/home/chase/public_html/eventgrouper/app/views/events/index.ctp, line 10]
2010-09-20 21:53:31 Notice: Notice (8): Undefined property: EventGroup::$ParentEventGroup in [/home/chase/public_html/eventgrouper/app/controllers/event_groups_controller.php, line 71]
2010-09-20 22:25:12 Notice: Notice (1024): Please change the value of 'Security.salt' in app/config/core.php to a salt value specific to your application in [/home/chase/public_html/eventgrouper/cake/libs/debugger.php, line 684]
2010-09-20 22:25:12 Notice: Notice (1024): Please change the value of 'Security.cipherSeed' in app/config/core.php to a numeric (digits only) seed value specific to your application in [/home/chase/public_html/eventgrouper/cake/libs/debugger.php, line 688]
